lid,name,date_time,parameter,result,result_units,depth,dep_units,lat,lon,NWSC_Max
SAR003,SAR003,2023-06-13 01:56:35,"Temperature, water",15.9951,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:36,"Temperature, water",15.3432,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:37,"Temperature, water",14.9349,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:38,"Temperature, water",14.8024,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:40,"Temperature, water",14.6977,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:41,"Temperature, water",14.6145,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:42,"Temperature, water",14.2634,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:43,"Temperature, water",13.7452,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:44,"Temperature, water",13.4733,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:46,"Temperature, water",13.005,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:47,"Temperature, water",12.3471,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:48,"Temperature, water",11.6874,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:49,"Temperature, water",11.394,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:51,"Temperature, water",11.3329,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:52,"Temperature, water",11.2642,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:53,"Temperature, water",11.1767,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:54,"Temperature, water",11.0897,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:55,"Temperature, water",11.0496,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:57,"Temperature, water",10.9562,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:58,"Temperature, water",10.924,deg C,11.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:56:59,"Temperature, water",10.8678,deg C,11.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:00,"Temperature, water",10.8283,deg C,12.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:01,"Temperature, water",10.8002,deg C,12.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:03,"Temperature, water",10.8058,deg C,13.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:04,"Temperature, water",10.8116,deg C,13.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:05,"Temperature, water",10.7039,deg C,14.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:06,"Temperature, water",10.5871,deg C,14.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:08,"Temperature, water",10.5578,deg C,15.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:09,"Temperature, water",10.5528,deg C,15.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:10,"Temperature, water",10.5319,deg C,16.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:11,"Temperature, water",10.3922,deg C,16.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:12,"Temperature, water",10.2619,deg C,17.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:14,"Temperature, water",10.1551,deg C,17.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:15,"Temperature, water",10.1403,deg C,18.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:16,"Temperature, water",10.1265,deg C,18.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:17,"Temperature, water",10.1254,deg C,19.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:18,"Temperature, water",10.1279,deg C,19.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-06-13 01:57:20,"Temperature, water",10.1253,deg C,20.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:28,"Temperature, water",16.8576,deg C,1.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:29,"Temperature, water",16.1996,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:30,"Temperature, water",15.4697,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:31,"Temperature, water",15.2176,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:33,"Temperature, water",15.0955,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:34,"Temperature, water",14.9545,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:35,"Temperature, water",14.9212,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:37,"Temperature, water",14.8139,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:38,"Temperature, water",14.512,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:39,"Temperature, water",13.4127,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:40,"Temperature, water",12.3174,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:42,"Temperature, water",12.193,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:43,"Temperature, water",12.1404,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:44,"Temperature, water",12.0981,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:46,"Temperature, water",12.0219,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:47,"Temperature, water",11.8114,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:48,"Temperature, water",11.2962,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:49,"Temperature, water",11.2107,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:51,"Temperature, water",11.2098,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:52,"Temperature, water",11.1868,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:53,"Temperature, water",11.0426,deg C,11.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:55,"Temperature, water",11.0125,deg C,11.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:56,"Temperature, water",11.0213,deg C,12.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:57,"Temperature, water",11.022,deg C,12.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:02:58,"Temperature, water",11.0227,deg C,13.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:00,"Temperature, water",11.033,deg C,13.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:01,"Temperature, water",11.0491,deg C,14.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:02,"Temperature, water",11.0615,deg C,14.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:04,"Temperature, water",11.1304,deg C,15.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:05,"Temperature, water",11.1503,deg C,15.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:06,"Temperature, water",11.1417,deg C,16.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:07,"Temperature, water",11.1169,deg C,16.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:09,"Temperature, water",11.111,deg C,17.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:10,"Temperature, water",11.0896,deg C,17.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:11,"Temperature, water",10.9853,deg C,18.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:13,"Temperature, water",10.9487,deg C,18.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:14,"Temperature, water",10.931,deg C,19.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:15,"Temperature, water",10.9226,deg C,19.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-07-11 23:03:16,"Temperature, water",10.9119,deg C,20.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:46,"Temperature, water",18.4524,deg C,1.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:47,"Temperature, water",18.3778,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:48,"Temperature, water",17.7908,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:49,"Temperature, water",17.2734,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:50,"Temperature, water",16.8345,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:51,"Temperature, water",16.6586,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:52,"Temperature, water",14.8885,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:53,"Temperature, water",13.6714,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:55,"Temperature, water",12.4032,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:56,"Temperature, water",11.7033,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:57,"Temperature, water",11.6579,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:58,"Temperature, water",11.5892,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:21:59,"Temperature, water",11.4119,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:00,"Temperature, water",11.3211,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:01,"Temperature, water",11.2409,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:02,"Temperature, water",11.1852,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:04,"Temperature, water",11.1637,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:05,"Temperature, water",11.1567,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:06,"Temperature, water",11.1205,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:07,"Temperature, water",11.054,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:08,"Temperature, water",11.0207,deg C,11.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:09,"Temperature, water",11.0055,deg C,11.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:10,"Temperature, water",10.9821,deg C,12.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:11,"Temperature, water",10.9701,deg C,12.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:13,"Temperature, water",10.971,deg C,13.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:14,"Temperature, water",10.9785,deg C,13.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:15,"Temperature, water",10.9816,deg C,14.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:16,"Temperature, water",10.9733,deg C,14.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:17,"Temperature, water",10.97,deg C,15.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:18,"Temperature, water",10.9498,deg C,15.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:19,"Temperature, water",10.9038,deg C,16.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:21,"Temperature, water",10.8747,deg C,16.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:22,"Temperature, water",10.8788,deg C,17.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:23,"Temperature, water",10.8758,deg C,17.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:24,"Temperature, water",10.863,deg C,18.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:25,"Temperature, water",10.8639,deg C,18.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:26,"Temperature, water",10.8608,deg C,19.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:27,"Temperature, water",10.8593,deg C,19.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-08-15 16:22:28,"Temperature, water",10.8533,deg C,20.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:57:56,"Temperature, water",12.8745,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:57:57,"Temperature, water",12.3428,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:57:58,"Temperature, water",12.2813,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:57:59,"Temperature, water",12.07,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:00,"Temperature, water",11.9823,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:01,"Temperature, water",11.8399,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:02,"Temperature, water",11.806,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:03,"Temperature, water",11.796,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:04,"Temperature, water",11.7675,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:05,"Temperature, water",11.7343,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:06,"Temperature, water",11.6874,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:07,"Temperature, water",11.6623,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:08,"Temperature, water",11.6352,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:09,"Temperature, water",11.5498,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:10,"Temperature, water",11.5091,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:11,"Temperature, water",11.5127,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:13,"Temperature, water",11.513,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:14,"Temperature, water",11.5146,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:15,"Temperature, water",11.5166,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:16,"Temperature, water",11.519,deg C,11.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:17,"Temperature, water",11.5207,deg C,11.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:18,"Temperature, water",11.5263,deg C,12.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:19,"Temperature, water",11.531,deg C,12.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:20,"Temperature, water",11.5329,deg C,13.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:21,"Temperature, water",11.5339,deg C,13.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:22,"Temperature, water",11.5322,deg C,14.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:23,"Temperature, water",11.5326,deg C,14.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:24,"Temperature, water",11.5383,deg C,15.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:25,"Temperature, water",11.5413,deg C,15.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:26,"Temperature, water",11.5395,deg C,16.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:27,"Temperature, water",11.5381,deg C,16.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:29,"Temperature, water",11.5299,deg C,17.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:30,"Temperature, water",11.5282,deg C,17.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:31,"Temperature, water",11.5279,deg C,18.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:32,"Temperature, water",11.5256,deg C,18.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:33,"Temperature, water",11.5284,deg C,19.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:34,"Temperature, water",11.5366,deg C,19.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-09-12 23:58:35,"Temperature, water",11.5387,deg C,20.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:01,"Temperature, water",11.2835,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:02,"Temperature, water",11.2836,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:03,"Temperature, water",11.2871,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:04,"Temperature, water",11.2902,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:05,"Temperature, water",11.2907,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:06,"Temperature, water",11.2973,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:07,"Temperature, water",11.3054,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:09,"Temperature, water",11.3156,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:10,"Temperature, water",11.5005,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:11,"Temperature, water",11.6286,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:12,"Temperature, water",11.6597,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:13,"Temperature, water",11.6793,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:14,"Temperature, water",11.7,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:16,"Temperature, water",11.7153,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:17,"Temperature, water",11.7241,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:18,"Temperature, water",11.7359,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:19,"Temperature, water",11.7505,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:20,"Temperature, water",11.7798,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:21,"Temperature, water",11.7867,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:23,"Temperature, water",11.7896,deg C,11.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:24,"Temperature, water",11.7915,deg C,11.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:25,"Temperature, water",11.8006,deg C,12.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:26,"Temperature, water",11.8144,deg C,12.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:27,"Temperature, water",11.8465,deg C,13.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:28,"Temperature, water",11.8733,deg C,13.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:29,"Temperature, water",11.8941,deg C,14.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:31,"Temperature, water",11.9046,deg C,14.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:32,"Temperature, water",11.9245,deg C,15.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:33,"Temperature, water",11.9463,deg C,15.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:34,"Temperature, water",11.9902,deg C,16.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:35,"Temperature, water",12.0226,deg C,16.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:36,"Temperature, water",12.057,deg C,17.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:38,"Temperature, water",12.0848,deg C,17.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:39,"Temperature, water",12.1111,deg C,18.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:40,"Temperature, water",12.1187,deg C,18.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:41,"Temperature, water",12.1201,deg C,19.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:42,"Temperature, water",12.1237,deg C,19.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2023-11-08 17:24:43,"Temperature, water",12.1235,deg C,20.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:05,"Temperature, water",7.8931,deg C,1.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:06,"Temperature, water",7.8829,deg C,2.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:07,"Temperature, water",7.8781,deg C,2.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:08,"Temperature, water",7.8757,deg C,3.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:09,"Temperature, water",7.8696,deg C,3.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:10,"Temperature, water",7.8648,deg C,4.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:11,"Temperature, water",7.8644,deg C,4.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:12,"Temperature, water",7.8644,deg C,5.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:13,"Temperature, water",7.8622,deg C,5.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:14,"Temperature, water",7.8612,deg C,6.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:15,"Temperature, water",7.8906,deg C,6.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:16,"Temperature, water",7.9714,deg C,7.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:17,"Temperature, water",8.0047,deg C,7.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:18,"Temperature, water",8.0489,deg C,8.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:19,"Temperature, water",8.1207,deg C,8.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:20,"Temperature, water",8.1647,deg C,9.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:21,"Temperature, water",8.2194,deg C,9.5,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:22,"Temperature, water",8.3146,deg C,10.0,m,48.1083356258985,-122.490015041509,0.0
SAR003,SAR003,2024-01-23 23:42:23,"Temperature, water",8.4471,deg C,10.5,m,48.1083356258985,-122.490015041509,0.0
